ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Burruchaga R.,31,137,1510,435,6,3,7,5,,,,,,,2,0,Completed,,,,,1.37,3.55,1.34,3.39
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Darderi L.,Dellien H.,61,108,945,553,7,6,2,2,,,,,,,1,0,Retired,1.91,1.91,1.98,1.91,2.04,1.95,1.9,1.88
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Dzumhur D.,Lajovic D.,97,83,619,692,6,3,6,4,,,,,,,2,0,Completed,2.75,1.44,2.91,1.46,2.95,1.5,2.77,1.44
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Etcheverry T.,Moutet C.,43,66,1215,897,6,3,7,6,,,,,,,2,0,Completed,1.36,3.2,1.42,3.09,1.42,3.3,1.37,3.03
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Navone M.,Carballes Baena R.,46,53,1195,1071,6,4,6,3,,,,,,,2,0,Completed,1.53,2.5,1.61,2.44,1.63,2.5,1.55,2.41
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Faria J.,Barrios M.,107,139,561,432,6,2,7,5,,,,,,,2,0,Completed,2.3,1.62,2.38,1.63,2.41,1.64,2.3,1.59
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Gaston H.,26,93,1825,636,7,6,6,0,,,,,,,2,0,Completed,1.14,5.5,1.17,5.79,1.18,5.9,1.15,5.24
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Zverev A.,Bu Y.,2,69,8135,847,7,6,6,4,,,,,,,2,0,Completed,1.04,13,1.04,16.21,1.05,16.31,1.03,11.64
13,Rio de Janeiro,Rio Open,2/18/2025,ATP500,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Martinez P.,91,37,644,1385,4,6,6,3,6,3,,,,,2,1,Completed,2.75,1.44,2.45,1.61,2.75,1.65,2.35,1.58
13,Rio de Janeiro,Rio Open,2/19/2025,ATP500,Outdoor,Clay,1st Round,3,Muller A.,Fonseca J.,60,68,953,850,6,1,7,6,,,,,,,2,0,Completed,5,1.17,5.05,1.2,5.05,1.23,4.61,1.19
13,Rio de Janeiro,Rio Open,2/19/2025,ATP500,Outdoor,Clay,2nd Round,3,Comesana F.,Jarry N.,86,47,673,1175,7,6,6,7,7,6,,,,,2,1,Completed,2.5,1.53,2.49,1.61,2.61,1.61,2.43,1.54
13,Rio de Janeiro,Rio Open,2/19/2025,ATP500,Outdoor,Clay,2nd Round,3,Baez S.,Navone M.,31,46,1510,1195,6,4,1,6,6,3,,,,,2,1,Completed,2.1,1.73,2.16,1.79,2.16,1.8,2.07,1.74
13,Rio de Janeiro,Rio Open,2/19/2025,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Shevchenko A.,2,103,8135,568,7,6,7,6,,,,,,,2,0,Completed,1.08,8,1.08,10.98,1.09,10.98,1.07,8.15
13,Rio de Janeiro,Rio Open,2/20/2025,ATP500,Outdoor,Clay,2nd Round,3,Tseng C.H.,Monteiro T.,125,99,480,590,6,7,6,3,7,6,,,,,2,1,Completed,2.75,1.44,2.79,1.5,2.95,1.5,2.71,1.45
13,Rio de Janeiro,Rio Open,2/20/2025,ATP500,Outdoor,Clay,2nd Round,3,Faria J.,Munar J.,107,55,561,1032,6,4,2,6,6,3,,,,,2,1,Completed,3.4,1.33,3.32,1.34,3.4,1.38,3.08,1.35
13,Rio de Janeiro,Rio Open,2/20/2025,ATP500,Outdoor,Clay,2nd Round,3,Ugo Carabelli C.,Dzumhur D.,91,97,644,619,6,4,6,4,,,,,,,2,0,Completed,1.62,2.3,1.64,2.41,1.64,2.45,1.61,2.31
13,Rio de Janeiro,Rio Open,2/20/2025,ATP500,Outdoor,Clay,2nd Round,3,Cerundolo F.,Darderi L.,26,61,1825,945,6,7,6,3,6,2,,,,,2,1,Completed,1.29,3.75,1.29,3.8,1.32,3.8,1.29,3.5
13,Rio de Janeiro,Rio Open,2/21/2025,ATP500,Outdoor,Clay,2nd Round,3,Muller A.,Etcheverry T.,60,43,953,1215,7,5,7,6,,,,,,,2,0,Completed,2.75,1.44,2.62,1.56,2.78,1.56,2.62,1.48
13,Rio de Janeiro,Rio Open,2/21/2025,ATP500,Outdoor,Clay,Quarterfinals,3,Baez S.,Tseng C.H.,31,125,1510,480,6,4,6,1,,,,,,,2,0,Completed,1.36,3.2,1.41,2.78,1.41,3.65,1.33,3.25
13,Rio de Janeiro,Rio Open,2/21/2025,ATP500,Outdoor,Clay,Quarterfinals,3,Ugo Carabelli C.,Faria J.,91,107,644,561,7,6,6,4,,,,,,,2,0,Completed,1.67,2.2,1.64,2.42,1.68,2.42,1.61,2.29
13,Rio de Janeiro,Rio Open,2/21/2025,ATP500,Outdoor,Clay,Quarterfinals,3,Comesana F.,Zverev A.,86,2,673,8135,4,6,6,3,6,4,,,,,2,1,Completed,6,1.13,6.86,1.14,7.16,1.15,5.91,1.13
13,Rio de Janeiro,Rio Open,2/22/2025,ATP500,Outdoor,Clay,Quarterfinals,3,Muller A.,Cerundolo F.,60,26,953,1825,7,5,6,1,,,,,,,2,0,Completed,2.63,1.5,2.73,1.52,3.1,1.52,2.67,1.47
13,Rio de Janeiro,Rio Open,2/22/2025,ATP500,Outdoor,Clay,Semifinals,3,Baez S.,Ugo Carabelli C.,31,91,1510,644,3,6,6,1,6,1,,,,,2,1,Completed,1.36,3.2,1.41,3.18,1.42,3.22,1.37,3.08
13,Rio de Janeiro,Rio Open,2/22/2025,ATP500,Outdoor,Clay,Semifinals,3,Muller A.,Comesana F.,60,86,953,673,7,5,6,7,6,3,,,,,2,1,Completed,1.53,2.5,1.63,2.45,1.63,2.63,1.53,2.48
13,Rio de Janeiro,Rio Open,2/23/2025,ATP500,Outdoor,Clay,The Final,3,Baez S.,Muller A.,31,60,1510,953,6,2,6,3,,,,,,,2,0,Completed,1.73,2.1,1.77,2.13,1.82,2.23,1.72,2.11
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Ruud C.,Rinderknech A.,5,61,4325,911,6,4,6,3,,,,,,,2,0,Completed,1.2,4.5,1.22,4.75,1.22,4.75,1.2,4.4
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Machac T.,Mensik J.,25,54,1855,1042,6,4,2,6,6,3,,,,,2,1,Completed,1.67,2.2,1.72,2.23,1.73,2.24,1.68,2.16
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Altmaier D.,Kecmanovic M.,76,44,768,1236,4,6,6,4,6,3,,,,,2,1,Completed,2.75,1.44,2.55,1.48,3.5,1.5,2.84,1.41
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Shelton B.,Cobolli F.,14,39,2930,1345,7,6,7,6,,,,,,,2,0,Completed,1.29,3.75,1.31,3.74,1.31,3.85,1.28,3.61
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Giron M.,Walton A.,52,97,1060,616,7,6,6,2,,,,,,,2,0,Completed,1.44,2.75,1.5,2.75,1.53,2.78,1.48,2.64
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Goffin D.,Hijikata R.,63,82,906,735,6,2,6,3,,,,,,,2,0,Completed,1.67,2.2,1.72,2.23,1.73,2.25,1.67,2.18
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Tien L.,Norrie C.,83,74,732,784,7,6,6,3,,,,,,,2,0,Completed,2,1.8,2.1,1.81,2.1,1.87,2.01,1.79
14,Acapulco,Abierto Mexicano,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Diallo G.,10,89,3280,665,6,2,6,2,,,,,,,2,0,Completed,1.3,3.5,1.35,3.45,1.36,3.5,1.33,3.3
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Pacheco Mendez R.,Vukic A.,356,66,142,868,7,5,4,6,7,6,,,,,2,1,Completed,4.33,1.22,4.28,1.26,4.34,1.26,4.07,1.23
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Bellucci M.,48,70,1095,833,1,6,7,6,6,2,,,,,2,1,Completed,1.53,2.5,1.61,2.45,1.61,2.51,1.54,2.43
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Rune H.,Carballes Baena R.,13,50,2970,1071,7,6,6,3,,,,,,,2,0,Completed,1.33,3.4,1.38,3.3,1.38,3.53,1.33,3.3
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Arnaldi M.,2,33,8135,1430,6,7,6,3,6,4,,,,,2,1,Completed,1.29,3.75,1.32,3.7,1.32,3.75,1.29,3.56
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Nakashima B.,Bonzi B.,42,62,1265,910,7,6,7,5,,,,,,,2,0,Completed,1.44,2.75,1.48,2.84,1.48,2.84,1.45,2.72
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Basavareddy N.,32,106,1496,562,7,5,6,2,,,,,,,2,0,Completed,1.73,2.1,1.74,2.21,1.74,2.25,1.69,2.16
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Michelsen A.,Bu Y.,34,68,1420,847,2,6,7,6,7,6,,,,,2,1,Completed,1.4,3,1.45,2.95,1.45,3.07,1.4,2.92
14,Acapulco,Abierto Mexicano,2/26/2025,ATP500,Outdoor,Hard,1st Round,3,Tiafoe F.,Muller A.,18,41,2485,1270,6,4,6,2,,,,,,,2,0,Completed,1.3,3.5,1.34,3.56,1.35,3.56,1.3,3.46
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Giron M.,Paul T.,52,10,1060,3280,,,,,,,,,,,,,Walkover,3.2,1.36,3.31,1.38,3.31,1.38,3.15,1.35
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Machac T.,Altmaier D.,25,76,1855,768,7,6,6,1,,,,,,,2,0,Completed,1.29,3.75,1.3,3.95,1.3,4,1.27,3.7
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Goffin D.,Shelton B.,63,14,906,2930,7,6,6,3,,,,,,,2,0,Completed,3.5,1.3,3.52,1.35,3.6,1.35,3.39,1.31
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,Michelsen A.,32,34,1496,1420,6,4,6,3,,,,,,,2,0,Completed,1.53,2.5,1.62,2.46,1.67,2.6,1.55,2.44
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Nakashima B.,Rune H.,42,13,1265,2970,3,0,,,,,,,,,0,0,Retired,2.2,1.67,2.25,1.72,2.3,1.72,2.2,1.66
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Tien L.,Zverev A.,83,2,732,8135,6,3,6,4,,,,,,,2,0,Completed,4.33,1.22,4.06,1.29,4.5,1.29,4.02,1.24
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Pacheco Mendez R.,Ruud C.,356,5,142,4325,,,,,,,,,,,,,Walkover,13,1.04,14.67,1.05,14.67,1.05,11.45,1.04
14,Acapulco,Abierto Mexicano,2/27/2025,ATP500,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Tiafoe F.,48,18,1095,2485,6,3,6,7,6,3,,,,,2,1,Completed,1.91,1.91,1.86,2.05,2,2.05,1.89,1.89
14,Acapulco,Abierto Mexicano,2/28/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Machac T.,Tien L.,25,83,1855,732,6,3,7,5,,,,,,,2,0,Completed,1.53,2.5,1.56,2.59,1.59,2.59,1.54,2.47
14,Acapulco,Abierto Mexicano,2/28/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Nakashima B.,Goffin D.,42,63,1265,906,7,6,6,2,,,,,,,2,0,Completed,1.53,2.5,1.61,2.48,1.61,2.51,1.55,2.43
14,Acapulco,Abierto Mexicano,2/28/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Giron M.,32,52,1496,1060,4,6,6,3,6,2,,,,,2,1,Completed,1.44,2.75,1.53,2.71,1.53,2.78,1.47,2.65
14,Acapulco,Abierto Mexicano,2/28/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Davidovich Fokina A.,Pacheco Mendez R.,48,356,1095,142,6,2,6,2,,,,,,,2,0,Completed,1.08,8,1.12,7.54,1.13,8.26,1.09,7.23
14,Acapulco,Abierto Mexicano,3/1/2025,ATP500,Outdoor,Hard,Semifinals,3,Machac T.,Nakashima B.,25,42,1855,1265,6,4,1,6,6,4,,,,,2,1,Completed,1.53,2.5,1.55,2.63,1.58,2.63,1.54,2.47
14,Acapulco,Abierto Mexicano,3/1/2025,ATP500,Outdoor,Hard,Semifinals,3,Davidovich Fokina A.,Shapovalov D.,48,32,1095,1496,7,6,7,6,,,,,,,2,0,Completed,2.5,1.53,2.45,1.62,2.5,1.63,2.42,1.56
14,Acapulco,Abierto Mexicano,3/2/2025,ATP500,Outdoor,Hard,The Final,3,Machac T.,Davidovich Fokina A.,25,48,1855,1095,7,6,6,2,,,,,,,2,0,Completed,1.67,2.2,1.75,2.21,1.8,2.3,1.68,2.18
15,Dubai ,Dubai Tennis Championships,2/24/2025,ATP500,Outdoor,Hard,1st Round,3,Bautista Agut R.,Marozsan F.,53,55,1052,1035,3,6,6,3,7,6,,,,,2,1,Completed,2.63,1.5,2.41,1.63,2.63,1.63,2.53,1.51
15,Dubai ,Dubai Tennis Championships,2/24/2025,ATP500,Outdoor,Hard,1st Round,3,Popyrin A.,Habib H.,27,168,1700,339,6,2,6,4,,,,,,,2,0,Completed,1.4,3,1.43,2.78,1.43,3.1,1.4,2.87
15,Dubai ,Dubai Tennis Championships,2/24/2025,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,Evans D.,24,178,1960,321,6,1,6,3,,,,,,,2,0,Completed,1.2,4.5,1.22,4.84,1.24,5,1.2,4.43
15,Dubai ,Dubai Tennis Championships,2/24/2025,ATP500,Outdoor,Hard,1st Round,3,Bergs Z.,Dougaz A.,56,212,1035,265,6,3,6,3,,,,,,,2,0,Completed,1.13,6,1.17,5.76,1.17,7.41,1.14,5.65
15,Dubai ,Dubai Tennis Championships,2/24/2025,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Sonego L.,11,35,3005,1401,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.55,2.61,1.64,2.66,1.54,2.45
15,Dubai ,Dubai Tennis Championships,2/24/2025,ATP500,Outdoor,Hard,1st Round,3,Mpetshi G.,Zhang Zh.,29,49,1580,1075,6,3,7,6,,,,,,,2,0,Completed,1.73,2.1,1.8,2.11,1.8,2.15,1.74,2.07
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Borges N.,Fils A.,38,19,1345,2355,6,2,6,1,,,,,,,2,0,Completed,2.3,1.62,2.32,1.68,2.46,1.68,2.3,1.6
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Nardi L.,Fucsovics M.,79,88,749,666,1,6,6,2,6,3,,,,,2,1,Completed,2.63,1.5,2.65,1.47,2.65,1.57,2.52,1.5
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Cilic M.,De Minaur A.,187,8,313,3785,6,2,3,6,6,3,,,,,2,1,Completed,7,1.1,7.1,1.13,7.75,1.13,6.69,1.1
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Bublik A.,21,51,2155,1065,7,6,6,7,6,3,,,,,2,1,Completed,1.29,3.75,1.29,3.94,1.34,3.98,1.28,3.59
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Griekspoor T.,Safiullin R.,47,72,1120,823,5,7,7,6,7,6,,,,,2,1,Completed,1.73,2.1,1.79,2.12,1.79,2.3,1.71,2.11
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Halys Q.,Rublev A.,77,9,751,3670,3,6,6,4,7,6,,,,,2,1,Completed,3.75,1.29,3.87,1.3,3.87,1.3,3.62,1.27
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Humbert U.,Lehecka J.,15,22,2825,2035,6,3,6,0,,,,,,,2,0,Completed,1.8,2,1.81,2.09,1.9,2.12,1.83,1.95
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Struff J.L.,6,46,4030,1200,6,4,7,6,,,,,,,2,0,Completed,1.17,5,1.2,5.04,1.2,5.2,1.17,4.83
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,Dimitrov G.,75,16,780,2745,6,0,,,,,,,,,1,0,Retired,3.2,1.36,2.74,1.42,3.57,1.45,2.94,1.39
15,Dubai ,Dubai Tennis Championships,2/25/2025,ATP500,Outdoor,Hard,1st Round,3,Berrettini M.,Monfils G.,30,40,1530,1280,7,5,6,4,,,,,,,2,0,Completed,1.5,2.63,1.53,2.66,1.53,2.71,1.49,2.57
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Borges N.,21,38,2155,1345,4,6,6,3,7,5,,,,,2,1,Completed,1.5,2.63,1.51,2.76,1.53,2.79,1.48,2.62
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Cilic M.,Popyrin A.,187,27,313,1700,5,7,6,3,6,4,,,,,2,1,Completed,2.2,1.67,2.25,1.72,2.25,1.74,2.16,1.68
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Nardi L.,Bergs Z.,79,56,749,1035,6,4,7,6,,,,,,,2,0,Completed,2.63,1.5,2.64,1.55,2.7,1.55,2.59,1.49
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Griekspoor T.,Humbert U.,47,15,1120,2825,4,6,6,3,6,2,,,,,2,1,Completed,3.75,1.29,3.88,1.3,3.96,1.3,3.58,1.28
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Halys Q.,Bautista Agut R.,77,53,751,1052,7,6,6,4,,,,,,,2,0,Completed,1.8,2,1.88,2.04,1.88,2.04,1.8,1.98
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Medvedev D.,Mpetshi G.,6,29,4030,1580,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.43,3.06,1.44,3.06,1.4,2.89
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Berrettini M.,O Connell C.,30,75,1530,780,7,6,6,2,,,,,,,2,0,Completed,1.29,3.75,1.3,3.91,1.3,3.91,1.28,3.69
15,Dubai ,Dubai Tennis Championships,2/26/2025,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Khachanov K.,11,24,3005,1960,7,6,2,6,6,4,,,,,2,1,Completed,1.73,2.1,1.85,2.06,1.85,2.12,1.76,2.04
15,Dubai ,Dubai Tennis Championships,2/27/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Cilic M.,21,187,2155,313,6,4,3,6,6,2,,,,,2,1,Completed,1.4,3,1.45,2.97,1.45,3.05,1.41,2.89
15,Dubai ,Dubai Tennis Championships,2/27/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Halys Q.,Nardi L.,77,79,751,749,2,6,6,3,7,6,,,,,2,1,Completed,1.8,2,1.87,2.05,1.87,2.12,1.79,2
15,Dubai ,Dubai Tennis Championships,2/27/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Griekspoor T.,Medvedev D.,47,6,1120,4030,2,6,7,6,7,5,,,,,2,1,Completed,3.75,1.29,3.9,1.3,3.92,1.3,3.7,1.27
15,Dubai ,Dubai Tennis Championships,2/27/2025,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Berrettini M.,11,30,3005,1530,7,6,1,6,6,4,,,,,2,1,Completed,2.38,1.57,2.52,1.59,2.52,1.66,2.37,1.58
15,Dubai ,Dubai Tennis Championships,2/28/2025,ATP500,Outdoor,Hard,Semifinals,3,Auger-Aliassime F.,Halys Q.,21,77,2155,751,5,7,6,4,6,3,,,,,2,1,Completed,1.29,3.75,1.28,4.09,1.3,4.09,1.27,3.76
15,Dubai ,Dubai Tennis Championships,2/28/2025,ATP500,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Griekspoor T.,11,47,3005,1120,6,4,6,4,,,,,,,2,0,Completed,1.57,2.38,1.67,2.35,1.67,2.54,1.59,2.35
15,Dubai ,Dubai Tennis Championships,3/1/2025,ATP500,Outdoor,Hard,The Final,3,Tsitsipas S.,Auger-Aliassime F.,11,21,3005,2155,6,3,6,3,,,,,,,2,0,Completed,1.73,2.1,1.72,2.25,1.86,2.27,1.7,2.14
16,Santiago,Chile Open,2/24/2025,ATP250,Indoor,Clay,1st Round,3,Hanfmann Y.,Diaz Acosta F.,109,130,534,448,7,5,6,3,,,,,,,2,0,Completed,2.38,1.57,2.33,1.67,2.4,1.74,2.29,1.61
16,Santiago,Chile Open,2/24/2025,ATP250,Indoor,Clay,1st Round,3,Djere L.,Buse I.,103,227,571,245,6,3,6,4,,,,,,,2,0,Completed,1.2,4.5,1.19,5.22,1.22,5.3,1.19,4.59
16,Santiago,Chile Open,2/24/2025,ATP250,Indoor,Clay,1st Round,3,Heide G.,Seyboth Wild T.,160,86,359,682,7,5,6,2,,,,,,,2,0,Completed,2.5,1.53,2.39,1.64,2.5,1.64,2.42,1.55
16,Santiago,Chile Open,2/24/2025,ATP250,Indoor,Clay,1st Round,3,Garin C.,Ficovich J.P.,147,175,402,330,2,6,6,4,6,4,,,,,2,1,Completed,1.5,2.63,1.56,2.59,1.56,2.63,1.51,2.52
16,Santiago,Chile Open,2/25/2025,ATP250,Indoor,Clay,1st Round,3,Etcheverry T.,Gaston H.,43,92,1240,636,6,2,6,3,,,,,,,2,0,Completed,1.22,4.33,1.26,4.22,1.26,4.55,1.23,4.08
16,Santiago,Chile Open,2/25/2025,ATP250,Indoor,Clay,1st Round,3,Dzumhur D.,Moutet C.,90,65,662,872,6,2,3,6,6,2,,,,,2,1,Completed,2.75,1.44,2.69,1.52,2.78,1.52,2.7,1.46
16,Santiago,Chile Open,2/25/2025,ATP250,Indoor,Clay,1st Round,3,Monteiro T.,Cerundolo J.M.,108,123,540,476,6,3,3,6,7,6,,,,,2,1,Completed,1.8,2,1.9,1.99,1.91,2,1.84,1.95
16,Santiago,Chile Open,2/25/2025,ATP250,Indoor,Clay,1st Round,3,Ugo Carabelli C.,Jarry N.,69,45,847,1225,5,7,6,3,7,6,,,,,2,1,Completed,2.75,1.44,2.92,1.46,2.92,1.46,2.73,1.44
16,Santiago,Chile Open,2/25/2025,ATP250,Indoor,Clay,1st Round,3,Faria J.,Darderi L.,87,59,674,985,6,3,6,4,,,,,,,2,0,Completed,2.38,1.57,2.55,1.57,2.55,1.58,2.43,1.54
16,Santiago,Chile Open,2/25/2025,ATP250,Indoor,Clay,1st Round,3,Navone M.,Shevchenko A.,64,95,890,618,6,2,6,2,,,,,,,2,0,Completed,1.3,3.5,1.36,3.42,1.36,3.5,1.32,3.3
16,Santiago,Chile Open,2/26/2025,ATP250,Indoor,Clay,1st Round,3,Coria F.,Barrios M.,136,145,433,407,6,1,6,0,,,,,,,2,0,Completed,2.2,1.67,2.18,1.75,2.2,1.75,2.14,1.67
16,Santiago,Chile Open,2/26/2025,ATP250,Indoor,Clay,1st Round,3,Comesana F.,Meligeni Alves F.,67,194,848,307,7,6,7,6,,,,,,,2,0,Completed,1.73,2.1,1.77,2.16,1.8,2.16,1.73,2.07
16,Santiago,Chile Open,2/26/2025,ATP250,Indoor,Clay,2nd Round,3,Djere L.,Martinez P.,103,36,571,1385,6,1,6,4,,,,,,,2,0,Completed,1.44,2.75,1.54,2.66,1.54,2.78,1.47,2.66
16,Santiago,Chile Open,2/26/2025,ATP250,Indoor,Clay,2nd Round,3,Faria J.,Heide G.,87,160,674,359,6,7,7,6,6,4,,,,,2,1,Completed,2,1.8,2,1.9,2.04,1.9,1.96,1.83
16,Santiago,Chile Open,2/26/2025,ATP250,Indoor,Clay,2nd Round,3,Cerundolo F.,Hanfmann Y.,26,109,1725,534,6,2,4,6,7,6,,,,,2,1,Completed,1.33,3.4,1.38,3.36,1.38,3.4,1.34,3.18
16,Santiago,Chile Open,2/26/2025,ATP250,Indoor,Clay,2nd Round,3,Etcheverry T.,Garin C.,43,147,1240,402,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.43,3.09,1.5,3.13,1.42,2.83
16,Santiago,Chile Open,2/27/2025,ATP250,Indoor,Clay,2nd Round,3,Dzumhur D.,Navone M.,90,64,662,890,6,4,3,6,6,3,,,,,2,1,Completed,4.5,1.2,5.03,1.21,5.03,1.23,4.45,1.2
16,Santiago,Chile Open,2/27/2025,ATP250,Indoor,Clay,2nd Round,3,Baez S.,Comesana F.,31,67,1510,848,6,3,5,7,7,6,,,,,2,1,Completed,1.4,3,1.43,3.05,1.43,3.15,1.37,2.99
16,Santiago,Chile Open,2/27/2025,ATP250,Indoor,Clay,2nd Round,3,Ugo Carabelli C.,Monteiro T.,69,108,847,540,4,6,7,6,6,3,,,,,2,1,Completed,1.91,1.91,1.97,1.93,2,1.94,1.91,1.88
16,Santiago,Chile Open,2/27/2025,ATP250,Indoor,Clay,2nd Round,3,Coria F.,Tabilo A.,136,28,433,1690,7,6,4,6,6,3,,,,,2,1,Completed,2.38,1.57,2.37,1.66,2.4,1.66,2.31,1.59
16,Santiago,Chile Open,2/28/2025,ATP250,Indoor,Clay,Quarterfinals,3,Djere L.,Faria J.,103,87,571,674,7,6,4,6,6,4,,,,,2,1,Completed,1.3,3.5,1.32,3.74,1.35,3.79,1.29,3.5
16,Santiago,Chile Open,2/28/2025,ATP250,Indoor,Clay,Quarterfinals,3,Cerundolo F.,Etcheverry T.,26,43,1725,1240,4,6,6,3,7,5,,,,,2,1,Completed,1.91,1.91,1.9,2.01,1.93,2.01,1.87,1.92
